Substance_id,Name
11212,"Bellis Perennis Trit: D 2, Hamamelis Virginiana Trit. D 2, Mercurius Solubilis Hahnemanni Trit. D 8, Aconitum Trit. D3, Atropa Bella-Donna Trit. D4, Echinacea Trit D2, Hepar Sulfuris Trit. D8, Symphytum Officinale Trit. D8, Achillea Millefolium Trit. D3, Echinacea Purpurea Trit. D2, Calendula Officinalis Trit. D2, Hypericum Perforatum Trit. D2, Arnica Montana D2, Matricaria Recutita D3"
11213,"Echinacea Dil. D2, Aconitum Napellus Dil. D2, Arnica Montana Dil D2, Symphytum Officinale Dil. D6, Hamamelis Virginiana Dil. D1, Hepar Sulfuris Dil. D6, Calendula Officinalis Dil. D2, Bellis Perennis Dil. D2, Hypericum Perforatum Dil. D2, Echinacea Purpurea Dil. D2, Matricaria Recutita Dil. D3, Achillea Millefolium Dil. D3, Mercurius Solubilis Hahnemanni Dil.D6, Atropa Bella-Donna Dil. D2"
11214,"Echinacea Dil. D2, Hamamelis Virginiana Dil. D 2, Aconitum Napellus Dil. D3, Arnica Montana Dil D2, Mercurius Solubilis Hahnemanni Dil D8, Hepar Sulfuris Dil. D8, Calendula Officinalis Dil. D2, Bellis Perennis Dil. D2, Hypericum Perforatum Dil. D2, Echinacea Purpurea Dil. D2, Matricaria Recutita Dil. D3, Achillea Millefolium Dil. D3, Symphytum Officinale Dil. D8, Atropa Belladonna Dil. D4"
11215,"Echinacea Mother Tincture, Arnica Montana Dil. D3, Atropa Bella-Donna Dil. D1, Aconitum Napellus Dil. D1, Hepar Sulfuris Dil. D6, Mercurius Solubilis Hahnemanni Dil.D6, Hypericum Perforatum Dil. D6, Symphytum Officinale Dil. D4, Calendula Officinalis Mother Tincture, Achillea Millefolium Mother Tincture, Hamamelis Virginiana Mother Tincture, Bellis Perennis Mother Tincture, Matricaria Recutita Mother Tincture, Echinacea Purpurea Mother Tincture"
11216,"Okoubaka Aubrevillei D4, Petroleum Rectificatum D10, Psychotria Ipecacuanha D4, Anamirta Cocculus D4, Nicotiana Tabacum D10"
11217,Cocculus Trit. D6
11218,"Diflucortolone Valerate, Isoconazole Nitrate"
11219,Trazodone
11220,Trazodone Hydrochloride Bp
11221,Ibopamine Hydrochloride
11222,"Clindamycin Phosphate, Tretinoin"
11223,"Tincture From Black Poplar Bud, Capsicum, Clove, Oak Bark, Calendula, Flower, Bay Laurel Leaf, Peppermint Leaf, Dill Fruit, Hawthorn Berries, Wormwood, Allspice, Lovage Root, Valerian Root, Hop Strobile, Bitter-Orange Epicarp And Mesocarp, Frangula Bark, Willow Bark, Caraway Fruit, Birch Leaf, Meadowsweet, St. John's Wort, Hyssop, Yarrow, Thyme, Tormentil, Rowan Fruit, Dog Rose (10,5/0,3/5/2/2/5/2/2/2/2/2/2/2/2/3/6/6/6/6/6/6/6/6/6/6/12/12), Extraction Solvent: Ethanol 40% V/V"
11224,Guselkumab
11225,Treprostinil Sodium
11226,Insulin Degludec
11227,"Betamethasone Dipropionate, Gentamicin Sulfate, Clotrimazole"
11228,Protirelin
11229,"Triamcinolone Acetonide, Chloroxine"
11230,"Triamcinolone Acetonide, Chlorquinaldol"
11231,"Triamcinolone Acetonide, Propylene Glycol"
11232,Triamterene
11233,"Chlortalidone Bp, Triamterene Bp"
11234,"Lidocaine Hydrochloride Monohydrate, Triamcinolone Acetonide"
11235,"Triamcinolone Acetonide, Lidocaine Hydrochloride"
11236,"Dry Extract From Tribulus Terrestris Herba (35-45:1), Corresponding To 125 Mg Furostanol Saponins Calculated As Protodioscin, Extraction Solvent: Methanol 80% (V/V)"
11237,"Trometamol, Disodium Phosphate Dihydrate, Sodium Hydrogen Carbonate"
11238,"Trometamol, Disodium Phosphate, Anhydrous, Sodium Hydrogen Carbonate"
11239,"Cyanocobalamin, Phospholipid From Cerebral Cortex."
11240,Tritolyl Phosphate
11241,"Betamethasone Dipropionate, Gentamicin, Clotrimazole"
11242,Triethylene Glycol Dimethacrylate
11243,"Pseudoephedrine Hydrochloride, Triprolidine Hydrochloride, Guaifenesin"
11244,Fenugreek
11245,"Dicycloverine Hydrochloride, Paracetamol"
11246,Lactobacillales
11247,"Hamamelis Dil. D1, Crocus D3, Trillium Pendulum D2"
11248,"Beclometasone Dipropionate, Glycopyrronium Bromide, Formoterol Fumarate Dihydrate"
11249,"Glycopyrronium Bromide, Formoterol Fumarate Dihydrate, Beclometasone Dipropionate Anhydrous"
11250,"1,6-Diamino-2,4,4-Trimethylhexane"
11251,"Taurine, Glycine, Olive Oil, Refined, Triglycerides, Medium Chain, L-Lysine Acetate, Soya Bean Oil Refined Ph.Eur., Glucose Monohydrate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Phenylalanine, L-Alanine, Fish Oil, Rich In Omega-3-Acids"
11252,"Levocarnitine, Aspartic Acid, Glutamic Acid, Olive Oil, Refined, Triglycerides, Medium Chain, Soya Bean Oil Refined Ph.Eur., Glucose Monohydrate, L-Tryptophan, Glycyl-Tyrosine, L-Arginine, L-Histidine, Lysine Acetate, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Valine, L-Phenylalanine, Glycylglutamine, L-Alanine, Fish Oil, Rich In Omega-3-Acids"
11253,"Acetylcysteine, Levocarnitine, Glycine, Olive Oil, Refined, Triglycerides, Medium Chain, L-Lysine Acetate, Soya Bean Oil Refined Ph.Eur., Glucose Monohydrate, L-Tryptophan, Glycyl-Tyrosine, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Phenylalanine, L-Alanine, Fish Oil, Rich In Omega-3-Acids"
11254,"Taurine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, L-Lysine Acetate, Glucose Monohydrate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Phenylalanine, L-Alanine, Fish Oil, Rich In Omega-3-Acids"
11255,"Clobetasone Butyrate, Nystatin, Oxytetracycline"
11256,"Hydralazine Hydrochloride, Atenolol, Chlortalidone"
11257,"Xylometazoline Hydrochloride, Carbocisteine"
11258,"Ascorbic Acid, Betacarotene, Alphatocopherol Acetate, Selenium Yeast"
11259,"Icosapent Ethyl, Omega-3-Acid Ethyl Esters 90, Docosahexaenoic Acid Ethyl Ester"
11260,"Triticum Aestivum E Fructibus Germinatis Ferm 33d Dil. D19 (Hab, Vs. 33d), Truncus Cerebri Bovis Gl Dil. D7 (Hab, Vs. 41a)"
11261,"Triticum Aestivum E Fructibus Germinatis Ferm 33d Dil. D2 (Hab, Vs. 33d), Truncus Cerebri Bovis Gl Dil. D7 (Hab, Vs. 41a)"
11262,"Abacavir, Lamivudine, Dolutegravir"
11263,"Amlodipine, Atorvastatin, Perindopril Arginine"
11264,"Zidovudine, Abacavir Sulfate, Lamivudine"
11265,"Acetylsalicylic Acid, Paracetamol Dc 90 %, Anhydrous Caffeine"
11266,"Euphrasia 3c D6, Hydrargyrum Bichloratum D6, Atropa Bella-Donna D6"
11267,Sacituzumab Govitecan
11268,"Clostebol Acetate, Neomycin Sulfate"
11269,Cobalt Dichloride Hexahydrate
11270,Mercaptobenzothiazole
11271,"Methylchloroisothiazolinone, Methylisothiazolinone"
11272,"Oakmoss Extract, Eugenol, Cinnamaldehyde, Geraniol, Hydroxycitronellal, Cinnamyl Alcohol, Isoeugenol, A-Amyl Cinnamaldehyde"
11273,Quaternium-15
11274,Wool Alcohols
11275,"Estriol, Progesterone, Lactobacillus Rhamnosus Doderleini"
11276,"Ascorbic Acid, O-(ß-Hydroxyethyl)rutosides"
11277,"Cinchocaine Hydrochloride, Neomycin Sulfate, Tetracaine Hydrochloride, Benzocaine, Chlorquinaldol, Clioquinol, Butyl Parahydroxybenzoate, Ethyl Parahydroxybenzoate E214, Methyl Parahydroxybenzoate, Peru Balsam, Propyl Parahydroxybenzoate, Cobalt(Ii) Chloride, Colophony, Eugenol, Wool Alcohols, Caine Mix, Quinoline Mix, Nickel Sulfate, Paraben Mix, Ethylenediamine Dihydrochloride, Kalium Bichromicum, Cinnamaldehyde, Geraniol, Hydroxycitronellal, Cinnamyl Alcohol, Isoeugenol, A-Amyl Cinnamaldehyde, Oak Moss, Benzyl Parahydroxybenzoate, Hot Mix Flavour"
11278,"Disulfiram, Thiomersal, Formaldehyde, Mercaptobenzothiazole, P-Phenylenediamine, Carba Mix, Mercapto Mix, Thiuram Mix, Methylchloroisothiazolinone, P-Tert-Butylphenol Formaldehyde Resin, Epoxy Resin, Black Rubber Mix, Quaternium-15, Diphenylguanidine, Zinc Diethyldithiocarbamate, Zinc Dibutyldithiocarbamate, N-Isopropyl-N'-Phenyl-1,4-Phenylenediamine, N-Cyclohexyl-N'-Phenyl-1,4-Phenylenediamine, N,n'-Diphenyl-1,4-Phenylenediamine, N-Hydroxymethylsuccinimide, Morpholinylmercaptobenzothiazole, N-Cyclohexyl-2-Benzothiazolesulfenamide, 2,2'-Dibenzothiazyl Disulfide, Dipentamethylenethiuram Disulfide, Thiram, Tetramethylthiuram Monosulfide"
11279,"Cinchocaine Hydrochloride, Neomycin Sulfate, Tetracaine Hydrochloride, Benzocaine, Butyl Parahydroxybenzoate, Ethyl Parahydroxybenzoate E214, Methyl Parahydroxybenzoate, Peru Balsam, Propyl Parahydroxybenzoate, Cobalt(Ii) Chloride, Colophony, Eugenol, Wool Alcohols, Nickel Sulfate, Ethylenediamine Dihydrochloride, Kalium Bichromicum, Cinnamaldehyde, Geraniol, Hydroxycitronellal, Cinnamyl Alcohol, Isoeugenol, A-Amyl Cinnamaldehyde, Oak Moss, Benzyl Parahydroxybenzoate"
11280,"Disulfiram, Thiomersal, P-Phenylenediamine, Dibromodicyanobutane, Methylchloroisothiazolinone, P-Tert-Butylphenol Formaldehyde Resin, Epoxy Resin, Quaternium-15, Diphenylguanidine, Zinc Diethyldithiocarbamate, Zinc Dibutyldithiocarbamate, N-Isopropyl-N'-Phenyl-1,4-Phenylenediamine, N-Cyclohexyl-N'-Phenyl-1,4-Phenylenediamine, N,n'-Diphenyl-1,4-Phenylenediamine, N-Hydroxymethylsuccinimide, Morpholinylmercaptobenzothiazole, N-Cyclohexyl-2-Benzothiazolesulfenamide, 2,2'-Dibenzothiazyl Disulfide, Dipentamethylenethiuram Disulfide, Thiram, Tetramethylthiuram Monosulfide"
11281,Dulaglutide
11282,"Neisseria Meningitidis Group B Fhbp Protein Subfamily A, Neisseria Meningitidis Group B Fhbp Protein Subfamily B"
11283,Capivasertib
11284,Olezarsen
11285,Tuberculin Ppd Rt 23
11286,Tuberculin Purified Protein Derivative
11287,Tucatinib
11288,"Eucalyptus Oil, Pine Needle Oil (Pinus Sylvestris)"
11289,Juglans Regia E Foliis Et Pericarpiis Dil. D 2
11290,Juglans Regia E Foliis Et Pericarpiis Trit. D 2
11291,"Dextromethorphan Hydrobromide, Potassium Guaiacolsulfonate"
11292,"Dextromethorphan Hydrobromide, Phenylephrine Hydrochloride"
11293,"Codeine Phosphate Hemihydrate, Potassium Guaiacolsulfonate"
11294,Benproperine Phosphate
11295,"Liquid Extract From Thyme (Der 1:1), Extraction Solvent: Water - Ethanol 96% - Glycerol 85% (18:6:1)"
11296,Thyme Liquid Extract
11297,"Hyoscyamus Dil. D4, Psychotria Ipecacuanha Dil. D4, Drosera Dil. D2"
11298,"Extractum Fluidum Senegae, Thymi Extractum Fluidum, Extractum Aurantii Amari Fluidum"
11299,"Anisi Fructus, Marshmallow Root, Thyme, Plantaginis Lanceolatae Folium"
11300,"Thymi Extractum Fluidum, Plantago Lanceolata L."
11301,"Codeine, Ethylmorphine Hydrochloride"
11302,"Ephedrine Hydrochloride, Saponin, Extract From Thyme (Der 1: 3-5), Extraction Solvents: Ethanol 96% (V/V), Water And Glycerol"
11303,"Sodium Benzoate, Liquorice Root Powder, Ephedrine Hydrochloride, Saponin, Dry Extract From Liquorice Root (Der 5-9: 1), Extraction Solvent: Water"
11304,"Psychotria Ipecacuanha Dil. D4, Drosera Dil. D2"
11305,"Noscapine, Promethazine"
11306,"Eucalyptus Globulus Trit D2, Stibium Sulfuratum Aurantiacum Trit. D6, Ipecacuanha Trit. D3, Drosera Trit D2, Bryonia Trit. D2"
11307,"Cynodon Dactylon, Equisetum Arvense, Rosmarinus Officinalis, Spergularia Rubra Aerial Part, Sideritis Angustifolia Flowering Top, Melissa Officinalis L., Opuntia Ficus-Indica, Peumus Boldus Leaf"
11308,Salmonella Typhi Bacteria (Inactivated)
11309,Cobicistat
11310,"Thymol, Thymi Extractum Fluidum"
11311,"Sage Leaf Tincture (1:5), Liquid Extract From Thyme (1:3), Extraction Solvent: Ammonium Hydroxide (96 G/L), Glycerol (850 G/Kg), Ethanol (760 G/L), Water (1:20:67.8:111.2)"
11312,Vi Polysaccharide Of Salmonella Typhi
11313,Vi Polysaccharide Of Salmonella Typhi (Ty2 Strain)
11314,"Salmonella Typhi, Strain Ty21a (Live, Attenuated)"
11315,"Benzalkonium Chloride, Neomycin Sulfate, Tyrothricin, Benzocaine"
11316,Natalizumab
11317,"Tetanus Toxoid, Salmonella Typhi Bacteria (Inactivated)"
11318,"Senecio Cineraria D6, Natrium Chloratum D6, Ruta Graveolens D6"
11319,"Conium Maculatum Dil. D 4, Sulfur Dil. D 8, Galium Aparine Dil. D6, Acidum Acetylsalicylicum D10, Acidum Ascorbicum D6, Sarcolacticum Acidum D6, Anthrachinonum D10, Coenzym A D10, Acidum Thiocticum D8, Colchicum Autumnale D4, Histaminum D10, Magnesium Gluconicum D10, Manganum Phosphoricum D8, Nadidum D10, Naphthochinonum D10, Natrium Diethyloxalaceticum D8, Natrium Riboflavinum Phosphoricum D6, Nicotinamidum D6, P-Benzochinonum D10, Podophyllum Peltatum D4, Thiaminum Hydrochloricum D6, Trichinoylum D10, Ubidecarenonum D10, Pyridoxinum Hydrochloricum D6, Hydrochinonum D8, Vaccinium Myrtillus D4, Adenosinum Triphosphoricum D10, Hydrastis Canadensis Dil. D4"
11320,"Hydrastis Canadensis D4, Acidum Acetylsalicylicum D10, Acidum Ascorbicum D6, Sarcolacticum Acidum D6, Anthrachinonum D10, Coenzym A D10, Conium Maculatum D4, Acidum Thiocticum D8, Colchicum Autumnale D4, Galium Aparine D6, Histaminum D10, Magnesium Gluconicum D10, Manganum Phosphoricum D8, Nadidum D10, Naphthochinonum D10, Natrium Diethyloxalaceticum D8, Natrium Riboflavinum Phosphoricum D6, Nicotinamidum D6, P-Benzochinonum D10, Podophyllum Peltatum D4, Thiaminum Hydrochloricum D6, Trichinoylum D10, Ubidecarenonum D10, Pyridoxinum Hydrochloricum D6, Hydrochinonum D8, Sulfur D8, Vaccinium Myrtillus D4, Adenosinum Triphosphoricum D10"
11321,"Ubidecarenonum D12, Ubidecarenonum D200, Ubidecarenonum D30, Ubidecarenonum D8"
11322,Distigmine Bromide
11323,Chelidonium Majus L. Herba
11324,"Saccharomyces Boulardii Lyophilised, Saccharomyces Boulardii, Saccharomyces Boulardii cncm I-745 Lyophilized"
11325,"Collagenase Clostridium Histolyticum, Enzymes Nos"
11326,"Acidum Nitricum Dil. D4, Kreosotum Dil. D6, Atropa Belladonna Dil. D4, Thuja Occidentalis Dil. D6, Carbo Animalis D8, Hydrastis Canadensis Dil. D4"
11327,Ulipristal
11328,Elm Pollen
11329,Ravulizumab
11330,Technetium (99mtc)
11331,Articaine Hydrochloride
11332,Prednisolone Pivalate Ph. Eur.
11333,"Ascorbic Acid, Acetylsalicylic Acid, Calcium Lactate Gluconate"
11334,"Cinchocaine Hydrochloride, Fluocortolone Pivalate, Fluocortolone Caproate"
11335,Iopromide
11336,Cod-Liver Oil (Type A)
11337,"Cod-Liver Oil (Type A), Talc, Zinc Oxide, Aluminium Acetotartrate"
11338,"Propylene Glycol, Cetostearyl Alcohol, Sorbic Acid"
11339,"Diphenhydramine Hydrochloride, Phenylephrine Hydrochloride, Paracetamol, Caffeine, Codeine Phosphate"
11340,"Diphenhydramine Hydrochloride, Phenylephrine Hydrochloride, Paracetamol, Caffeine, Codeine Phosphate Hemihydrate"
11341,"Diphenhydramine Hydrochloride, Phenylephrine Hydrochloride, Paracetamol, Caffeine"
11342,Theophylline Ph. Eur.
11343,Zinc-Bis(Hydrogen-Dl-Aspartate)
11344,Inebilizumab
11345,Eladocagene Exuparvovec
11346,Potassium Sodium Hydrogen Citrate
11347,"Betula Alba Tm, Natrium Tetrachloroauratum D8, Bryonia Alba D8, Colchicum D8, Solanum Dulcamara D8, Aqua Silicata D4, Natrium Salicylicum D8, Hydrargyrum Bichloratum D10, Viscum Album D3, Kalium Iodatum D8, Sulfur D4"
11348,"Viscum Album Mother Tincture, Solidago Virgaurea Mother Tincture, Colchicum Autumnale D1, Natrum Salicylicum D3, Aurum Chloratum D8, Kalium Iodatum D4, Acidum Silicicum D6, Bryonia D4, Hydrargyrum Bichloratum D8, Sulfur D4, Solanum Dulcamara D1"
11349,"Viscum Album Mother Tincture, Solidago Virgaurea Mother Tincture, Colchicum Autumnale D1, Natrum Salicylicum D3, Aurum Chloratum D8, Kalium Iodatum D4, Silicea D6, Bryonia D4, Hydrargyrum Bichloratum D8, Sulfur D4, Solanum Dulcamara D1"
11350,Methylprednisolone Sodium Hemisuccinate
11351,"Sambuci Flos, Solidaginis Herba, Matricariae Flos, Thymi Herba, Arctostaphylos Uva-Ursi Leaf, Blueberry Leaf, Equiseti Herba"
11352,"Dexamethasone Sodium Phosphate, Urea"
11353,"Anethole, Borneol, Camphene, Fenchone, Pinene, Cineole"
11354,"Solidago Virgaurea Mother Tincture, Colchicum Autumnale Dil. D2, Nasturtium Officinale Dil. D1"
11355,"Dry Extract From Bearberry Leaf (3.5-5.5:1), Corresponding To 64-96 Mg Of Arbutin, Extraction Solvent: Ethanol 60% V/V"
11356,"Solidaginis Herba, Folium Uva Ursi, Urticae Herba"
11357,"Ethanol, Serenoa Repens Dil. D2, Cantharis Dil. D4, Triticum Repens Urtinktur"
11358,"Populus Tremuloides Ø, Serenoa Repens Ø"
11359,"Dry Extract From Goldenrod (4-7:1), Extraction Solvent: Water"
11360,"Smilax Dil. D 4, Solidago Virgaurea Dil. D4, Oleum Terebinthinae Dil. D8, Berberis Vulgaris Dil. D4"
11361,"Betulae Folium, Restharrow Root, Petroselinum Crispum Root, Menthae Piperitae Herba, Herniaria Glabra L., Arctostaphylos Uva-Ursi Leaf"
11362,Acetohydroxamic Acid
11363,"Chimaphila Umbellata Trit. D2, Chondrodendron Trit. D3, Populus Tremuloides Trit. D2, Sabal Serrulatum Trit. D2"
11364,"Methenamine, Phenyl Salicylate"
11365,"Betulae Folium, Equisetum Stem, Vitis Idaeae Folium, Chicory Root"
11366,"Sarsaparilla D3 Trit., Cantharis D4 Trit., Scilla D4 Trit."
11367,"Extractum Spissum Compositum (4-7 : 1) Ex: Betulae Folio 4,40 Cz., Petroselini Radice 2,66 Cz., Phaseoli Pericarpio 1,00 Cz., Ekstrahent: Metanol 90 % [v/V]), Chamomillae Herbae Extractum Siccum (7-9 : 1), Vitis Idaeae Folii Extractum Siccum (3-6 : 1), Sodium Citrate, Potassium Citrate, Phaseoli Pericarpium"
11368,"Extractum Spissum Compositum (4-7 : 1) Ex: Betulae Folio 4,40 Cz., Petroselini Radice 2,66 Cz., Phaseoli Pericarpio 1,00 Cz., Ekstrahent: Metanol 90 % [v/V]), Sodium Citrate, Potassium Citrate, Phaseoli Pericarpium, Dry Extract From Matricaria Herb (Der: 7-9:1), Extraction Solvent: Water, Dry Extract From Vaccinium Vitis-Idaea Leaf (Der 3-6:1), Extraction Solvent Water"
11369,"Pumpkin Seed, Crushed, Serenoa Repens (Bartram) Small., Pumpkin Seed Oil"
11370,"Smilax Ø, Populus Tremuloides Dil. D1, Serenoa Repens D1, Pulsatilla Pratensis Dil. D4, Delphinium Staphisagria Dil. D3"
11371,E. Coli Extract (Lysate)
11372,E.Coli Extract
11373,E.Coli Polysaccharide
11374,Escherichia Coli Lyophilised Lysate
11375,Lysatum Escherichiae Coli
11376,Freeze-Dried Immunoactive Fractions Of Selected Escherichia Coli Strains
11377,Immunoactive Fractions Of 18 Strains Of Escherichia Coli
11378,"Dry Extract From Urticae Folium (8-10:1), Extraction Solvent: Ethanol 50% (V/V)"
11379,"Chimaphila Umbellata Dil. D 2, Populus Tremuloides D2, Serenoa Repens D2"
11380,"Serenoa Repens Trit. D 2, Chimaphila Umbellata Trit. D2, Populus Tremuloides Trit. D2"
11381,"Calcium Carbonicum Hahnemanni Dil D6, Stannum Metallicum Dil. D9, Urtica Urens Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c)"
11382,"Calcium Carbonicum Hahnemanni Trit. D2, Stannum Metallicum Dil. D9, Urtica Urens Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c)"
11383,"Urtica Dioica Ferro Culta, Herba Dil. D2"
11384,"Urtica Dioica Ferro Culta, Herba Rh Dil. D3"
11385,"Calcium Carbonicum Hahnemanni Trit. D6, Urtica (Hab 1934) Trit D2, Solanum Dulcamara Trit D2, Apis Mellifica Trit D2"
11386,"Urtica Urens D12, Urtica Urens D200, Urtica Urens D30"
11387,Urticae Radix
11388,"Procaine Hydrochloride, Hydroxyquinoline Sulfate, Lidocaine Hydrochloride"
11389,"Mycobacterium Phlei E Volumine Cellulae (Lyophil., Steril.) D6"
11390,"Mycobacterium Phlei E Volumine Ex Muris Cellulae (Lyophil., Steril.) D6"
11391,"Bacillus Subtilis E Volumine Ex Muris Cellulae (Lyophil., Steril.) D4"
11392,"Bacillus Subtilis E Volumine Cellulae (Lyophil., Steril.) D6"
11393,"Bacillus Subtilis E Volumine Ex Muris Cellulae (Lyophil., Steril.) D6"
11394,Urtica Root Dry Extract
11395,"Dactylopius Coccus D2, Belladonna D3, Pulsatilla Pratensis D5, Arctostaphylos Uva-Ursi D1, Argentum Metallicum D8, Aconitum Napellus D3, Euphrasia Officinalis D3, Helleborus Niger D4"
11396,"Bearberry Leaves Extract (1:0,54-0,99), Extraction Solvent Water/Calcium Oxide (44:1)"
11397,"Ascorbic Acid, Ergocalciferol, Alphatocopherol Acetate, Vitamin A Concentrate (Oily Form), Synthetic"
11398,"Dry Extract From Bearberry Leaf Corresponding To 62.3-77.7 Mg Of Hydroquinone Derivative Calculated As Anhydrous Arbutin, Extraction Solvent: Ethanol 60% (V/V)"
11399,"Xysmalobium Undulatum Root Dry Extract (4-6:1), Extraction Solvent Methanol 60% (V/V)"
11400,"Valsartan, Indapamide"
11401,"Meropenem, Vaborbactam"
11402,Faricimab
11403,"A/California/7/2009(H1n1)-Like Strain (Nymc X-179a), A/Perth/16/2009 (H3n2) - Like Strain (A/Victoria/210/2009 Reass. Nymc X-187), B/Brisbane/60/2008 - Derived Strain Used Nymc Bx-35"
11404,Rabies Virus (Inactivated) Strain Wistar (Pm/Wi 38-1503-3m)
11405,"Diphtheria Toxoid, Tetanus Toxoid, Aluminium"
11406,"Genetically Detoxified Pertussis Toxin, Filamentous Haemagglutinin"
11407,"Tetanus Toxoid Adsorbed On Aluminium Hydroxide, Aluminium Hydroxide"
11408,"Tetanus Toxoid Adsorbed, Aluminium Hydroxide"
11409,"Tetanus Toxoid, Aluminium Hydroxide"
11410,Vadadustat
11411,Methanthelinium Bromide
11412,"Lactic Acid, Sodium Lactate"
11413,Lidocaine Ph. Eur.
11414,Propinoxato
11415,"Calendulae Flos, Matricariae Flos, Sage Leaf (Salvia Officinalis), Quercus Cortex, Urticae Folium, Polygoni Avicularis Herba"
11416,"Calcium Lactate Pentahydrate, Melissa Hydroalcoholic Dry Extract, Hawthorn Hydroalcoholic Dry Extract, Magnesium Thiosulfate"
11417,Valaciclovir Hydrochloride Hydrate
11418,Valaciclovir Hydrochloride Monohydrate
11419,"Dry Extract Of Valerian Root (4-6.7:1), Extraction Solvent: Ethanol 70% (V/V), Dry Extract From Hop Strobile (4–8:1), Extraction Solvent: Ethanol 40 % (V/V)"
11420,"Liquid Extract Of Valerian Root (1:10), Extraction Solvent: Ethanol 33% V/V"
11421,Valerian Extract
11422,Valeriana Officinalis L. Root Ethanol Dry Extract
11423,"Dry Extract Of Passion Flower (5-7: 1), Extraction Solvent: Ethanol 50% (V/V), Valerianae Extractum Siccum (3 - 6 : 1), Ethanol 70% (V/V)"
11424,"Dry Extract From Valerian Root (4-6:7:1), Corresponding To 800-1340 Mg Of Dry Root, Extraction Solvent: Ethanol 70% V/V, Dry Extract From Hop Strobile (4–8:1), Extraction Solvent: Ethanol 40 % (V/V)"
11425,"Valeriana Officinalis L. Root Ethanol Dry Extract, Humulus Lupulus Extractum Siccum"
11426,"Valerian Dry Root Extract - Valerianae Radix (3-4:1) (Extraction Solvent: Ethanol 60%, V/V)"
11427,Valeriana Officinalis L. Radix
11428,"Coffea Tosta, Ethanol. Decoctum Dil. D60, Valeriana, Ethanol. Decoctum Ø, Avena Sativa Tm, Passiflora Incarnata Mother Tincture, Humulus Lupulus Ø"
11429,"Lupuli Flos, Melissa Leaf, Potato Starch, Silica, Colloidal Anhydrous, Valerianae Radix, Motherwort"
11430,Valeriana Officinalis Extract
11431,"Valeriana Officinalis Root, Cryoground"
11432,"Dry Extract Valerian Root (3-6:1), Passiflora Dry Extract, Melissa Leaf Dry Extract"
11433,"Calcium Carbonicum Hahnemanni Dil D6, Sulfur Dil. D24 Aquos., Valeriana Officinalis E Radice Ferm 33c Dil. D2 (Hab, Vs. 33c), Phosphorus Dil. D24"
11434,Valeriana Officinalis
11435,"Hypericum Perforatum D1, Acidum Picrinicum D5, Ammonium Bromatum D1, Natrium Bromatum D1, Kalium Bromatum D1, Melissa Officinalis Mother Tincture, Valeriana Officinalis Ø, Avena Sativa Mother Tincture, Crataegus Mother Tincture, Humulus Lupulus Ø, Matricaria Recutita Mother Tincture"
11436,"Dry Extract From Valerian Root (Der 8-11:1), Extraction Solvent: Ethanol 60% (V/V)"
11437,Valeriana Officinalis Dry Extract
11438,Mixture Of Menthol And Menthyl Isovalerate
11439,Validolum
11440,"Phenobarbital, Ethyl 2-Bromoisovalerate"
11441,"Atorvastatin, Amlodipine Besilate, Perindopril Arginine"
11442,Bromopride
11443,"Diazepam, Octatropine Methylbromide"
11444,"Diazepam, Isopropamide Iodide"
11445,"Valeriana Officinalis L., Radix) (4-6 : 1) Ekstrahent: Etanol 50 % (V/V), Humulus Lupulus L., Flos) (5-7 : 1) Ekstrahent: Etanol 50 % (V/V)"
11446,"Passiflorae Herbae Tincture, Hop Strobiles Tincture, Valerian Radix Intract"
11447,"Valerianae Radix Dry Extract, Dry Extract From Hop Strobile (Der: 4-6: 1), Extraction Solvent: 30% Methanol (V/V), Passiflorae Herbae Extractum Siccum"
11448,Valeriana Officinalis Radix Dry Extract
11449,"Dry Extract Of Passionflower Herb (4-6.5:1), Extraction Solvent: Ethanol 60% V/V, Dry Extract Of Valerian Root (3-5:1), Extraction Solvent: Ethanol 60% (V/V), Dry Extract From Hop Strobile (Der: 4-6: 1), Extraction Solvent: 30% Methanol (V/V)"
11450,"Glycine, L-Lysine Acetate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Cysteine, L-Aspartic Acid, L-Phenylalanine, L-Glutamic Acid, L-Alanine"
11451,"Valine, Alanine, Arginine, Cysteine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Tyrosine, Aspartic Acid, Glutamic Acid, Glycine, Tryptophan, Lysine Acetate"
