Medicine_id,Name
66405,Regaine Women’s Foam
66406,Regaine Za Ženske
66407,Regalbax
66408,Regamint
66409,Regastol
66410,Regaxidil
66411,Regen-Ag
66412,Regender
66413,Regiam
66414,Regiocit
66415,Regisha
66416,Regitine
66417,Reglan
66418,Reglinid
66419,Regolint
66420,Regulaten
66421,Regulaten Plus
66422,Regulax
66423,Regulon
66424,Regulton
66425,Regurin
66426,Regurin Xl
66427,Rehydration Treatment
66428,Rehydron
66429,Rehydron Optim
66430,"Reinost, 50mg"
66431,Reisegold Tabs Gegen Reiseübelkeit
66432,Reisetabletten
66433,Reizdarm
66434,Reizhusten
66435,Reizhusten Tee
66436,Reizhusten Und Trockener Husten Globuli
66437,Reizhusten Und Trockener Husten Tropfen
66438,Reizhustentee
66439,Rekambys
66440,Rekifre
66441,Rekomb
66442,Rekurin
66443,Reladorm
66444,Relafalk
66445,Relandel
66446,Relanio
66447,Relanium
66448,Relativus
66449,Relatrom
66450,Relatrom Rafarm
66451,Relax Nerven
66452,"Relax Nerven-Zum Einnehmen, Flüssigkeit"
66453,Relaxherb
66454,Relaxil-G
66455,Relaxine
66456,"Relaxine,"
66457,Relaxing
66458,Relenza
66459,Relenza Rotadisks
66460,Relepost
66461,Relert
66462,Relestat
66463,Reletrans
66464,Relfydess
66465,Relief
66466,Relif
66467,Relifex
66468,Relifine
66469,Religan
66470,"Relimol, Paracetamol 500 Mg Tablets"
66471,Relinex
66472,Relipic
66473,Relistor
66474,Relitaz
66475,Relium
66476,Reliviate Aches And Joint Pain Relief
66477,Relivio
66478,Relivopan
66479,Rellunta
66480,Relmus
66481,Relogen
66482,Relonchem Hayfever & Allergy
66483,Relopil
66484,Relosorb Xl
66485,Relpax
66486,Relsed
66487,Reltebon
66488,Reltebon Depot
66489,Relumo
66490,Reluviz
66491,Relvar Ellipta
66492,Remabirat
66493,Remaid
66494,Remantadīns
66495,Remasan
66496,Remberix
66497,Remedeine
66498,Remedeine Forte
66499,Remederm
66500,Remedium
66501,Remedium Bronchiale Ekf
66502,Remedium Dermaticum Comp Ekf
66503,Remedium Febrogrippale Comp Ekf
66504,Remedium Lymphaticum Comp Ekf
66505,Remedium Nervinum Comp Ekf
66506,Remedium Vitale Ekf
66507,Remedol
66508,Remedol 6+
66509,Remedol Fc
66510,Remegel
66511,Remens
66512,Remergil Soltab
66513,Remergon Soltab
66514,Remeron
66515,Remeron Soltab
66516,Remeron-S
66517,Remestan
66518,Remestan Mite
66519,Remestyp
66520,Remethan
66521,Remevia
66522,Remicade
66523,Remidia
66524,Remidine
66525,Remidol
66526,Remifemin
66527,Remifemin Mono
66528,Remifemin Plus
66529,Remifemin Plus Johanniskraut
66530,Remifentanil
66531,Remifentanil B. Braun
66532,Remifentanil Fresenius Kabi
66533,Remifentanil Fresenius Kabi Deutschland
66534,Remifentanil Hameln
66535,Remifentanil Hameln Pharma
66536,Remifentanil Hydrochloride Aurobindo
66537,Remifentanil Kabi
66538,Remifentanil Mylan Generics
66539,Remifentanil Noridem
66540,Remifentanil Orion
66541,Remifentanil Piramal
66542,Remifentanil Reig Jofre
66543,Remifentanil Sala
66544,Remifentanil Viatris
66545,Remifentanil Wockhardt Uk
66546,Remifentanilo Accord
66547,Remifentanilo Asklepius
66548,Remifentanilo Aurovitas
66549,Remifentanilo Kabi
66550,Remifentanilo Kern Pharma
66551,Remifentanilo Noridem
66552,Remifentanilo Normon
66553,Remifentanilo Reig Jofre
66554,Remifentanilo Sala
66555,Remiflu
66556,Reminyl
66557,Reminyl  (Emballage De Départ)
66558,Reminyl (Confezione Di Inizio Terapia)
66559,Reminyl (Starterpackung)
66560,Reminyl (Startpackung)
66561,Reminyl (Upptrappningsförpackning)
66562,Reminyl (Συσκευασία Έναρξησ Θεραπείασ)
66563,Reminyl Aloituspakkaus
66564,Reminyl Startpakning
66565,Remirta Oro
66566,Remisens
66567,Remisil
66568,Remius
66569,Remnos
66570,Remodulin
66571,Remolexam
66572,Remood
66573,Remosan
66574,Remostar
66575,Remotiv
66576,Remotiv Extra
66577,Remotiv N
66578,Remov
66579,Rempoqonia
66580,Remsima
66581,Remurel
66582,Remuva
66583,Remycin
66584,Ren Suis-Injeel
66585,Renacet
66586,Renacor
66587,Renagel
66588,Renalyd
66589,Renazol
66590,Renazole
66591,Rendazvi
66592,Reneel
66593,Reneel Nt
66594,Renelix Spag.
66595,Renemed
66596,Reneos
66597,Renep
66598,Renervin
66599,Renes Gl D4 Wala Heilmittel
66600,Renes/Argentum Nitricum
66601,Renes/Borago Comp.
66602,Renes/Cuprum
66603,Renes/Equisetum Comp.
66604,Renidur
66605,Renistad
66606,Renitec
66607,Renitec Comp
66608,Renitec Plus
66609,Renitecmax
66610,Renixola
66611,Rennaxt
66612,Rennie
66613,Rennie Anijs
66614,Rennie Antacidum
66615,Rennie Antacidum  Orange
66616,Rennie Antiacide-Antireflux
66617,Rennie Antisäure-Antireflux
66618,Rennie Antizuur-Antireflux
66619,Rennie Comp
66620,Rennie Con Sacarina
66621,Rennie Con Sacarosa
66622,Rennie Cukormentes
66623,Rennie Deflatine
66624,Rennie Deflatine Sans Sucre Édulcoré Au Sorbitol
66625,Rennie Digestif
66626,Rennie Dual Action
66627,Rennie Duo Kauwtabletten
66628,Rennie Extra
66629,Rennie Fruit
66630,Rennie Gum
66631,"Rennie Heartburn, Indigestion And Wind Relief"
66632,Rennie Ice
66633,Rennie Lakritsi
66634,Rennie Menthol
66635,Rennie Mint Sans Sucre
66636,Rennie Mint Zonder Suiker
66637,Rennie Mint Zuckerfrei
66638,Rennie Narancs
66639,Rennie Orange
66640,Rennie Orange Flavour
66641,Rennie Peppermint
66642,Rennie Sans Sucre
66643,Rennie Sinaasappelsmaak
66644,Rennie Spearmint
66645,Rennie Spearmint Bez Cukru
66646,Rennie Sugar Free
66647,Rennie Suikervrij
66648,Rennieliquo Sans Sucre Édulcorée À La Saccharine Sodique
66649,Renocis
66650,Renocitar
66651,Renodoron
66652,Renodyra
66653,Renofrin
66654,Reno-Gastreu R27
66655,Renon
66656,Renoscan Mag3
66657,Renoscint Mag3
66658,Renovia Ace
66659,Renutal
66660,Renvela
66661,Reodon
66662,Reomax
66663,Reotan
66664,Reoxyl
66665,Repadolo
66666,Repaglinid 1 A Pharma
66667,Repaglinid Abz
66668,Repaglinid Actavis
66669,Repaglinid Al
66670,Repaglinid Doc Generici
66671,Repaglinid Holsten
66672,Repaglinid Pharmas
66673,Repaglinid Ratiopharm
66674,Repaglinid Sandoz
66675,Repaglinid Stada
66676,Repaglinida Alter
66677,Repaglinida Arena
66678,Repaglinida Aurovitas
66679,Repaglinida Cinfa
66680,Repaglinida Combix
66681,Repaglinidă Hf
66682,Repaglinida Kern Pharma
66683,Repaglinida Normon
66684,Repaglinida Pensa
66685,Repaglinida Sandoz
66686,Repaglinida Stada
66687,Repaglinida Tarbis
66688,Repaglinida Viatris
66689,Repaglinide
66690,Repaglinide Accord
66691,Repaglinide Arrow Lab
66692,Repaglinide Aurobindo
66693,Repaglinide Biogaran
66694,Repaglinide Cristers
66695,Repaglinide Doc Generici
66696,Repaglinide Eg
66697,Repaglinide Elvim
66698,Repaglinide Evolugen
66699,Repaglinide Krka
66700,Repaglinide Mylan Generics
66701,Repaglinide Pensa
66702,Repaglinide Rivopharm Uk
66703,Repaglinide Sandoz
66704,Repaglinide Stada
66705,Repaglinide Teva
66706,Repaglinide Torrent
66707,Repaglinide Torrent Pharma (Uk)
66708,Repaglinide Viatris
66709,Repaglinide Zentiva
66710,Repaglinide Zydus
66711,Reparil
66712,Reparil - Gel N
66713,Reparil Dragées
66714,Reparil Dragees Zur Anwendung Bei Erwachsenen Und Kindern Ab 7 Jahren
66715,Reparil Gel N
66716,Reparil N
66717,Reparil N Madaus
66718,Reparil N Zur Anwendung Bei Kindern Über 12 Jahren Und Erwachsenen
66719,Reparil-Dragées
66720,Reparilexin
66721,Reparon
66722,Repatha
66723,Repevax
66724,Rephalgin N Homöopathisches Arzneimittel
66725,Řepíková Nať
66726,Řepíkový Čaj
66727,Repinex Xl
66728,Repirol Sr
66729,Replace
66730,Replagal
66731,Replenine-Vf
66732,Replens
66733,Reprat
66734,Reproven N
66735,Repusox
66736,Requip
66737,Requip - Modutab
66738,Requip Depot
66739,Requip Lp
66740,Requip Modutab
66741,Requip Xl
66742,Requip-Modutab
66743,Requip-Prolib
66744,Resata
66745,Resbud
66746,Rescueflow
66747,Rescuvolin
66748,Reseligo
66749,Reselip
66750,Reseptyl-Urea
66751,Resibelacta
66752,Resibelacta Iv
66753,Resical
66754,Resikali
66755,Resilar
66756,Resilient
66757,Resina Laricis
66758,Resincalcio
66759,Resincolestiramina
66760,Resinsodio
66761,Resitune
66762,Resivirtan
66763,Resochín
66764,Resolor
66765,Resolve
66766,Resonium
66767,Resonium A
66768,Resonium Calcium
66769,Resonium-Calcium
66770,Resonox
66771,Resorborina
66772,Resorcin Smartpractice Europe
66773,Resotran
66774,Respadur A
66775,Respero Myrtol
66776,Respibien
66777,Respibien Antialérgico
66778,Respibien Freshmint
66779,Respidina
66780,Respidina Antialérgica
66781,Respidina Expectorante Junior
66782,Respifortin
66783,Respillin
66784,Respillin Sachet Sugar Free
66785,Respillin Sugar Free
66786,Respimix Easyhaler
66787,Respimucil
66788,Respinal
66789,Respir
66790,Respiriscint
66791,Respiromed
66792,Respito
66793,Respreeza
66794,Resprin
66795,Restafos
66796,Restatin
66797,Restaxil
66798,"Restaxil 
für Erwachsene"
66799,Restex
66800,Restigulin
66801,Restrical Estragon
66802,Restrical Noisette
66803,Restructa Sn
66804,Resulax
66805,Resurmide
66806,Resyl Mit Codein
66807,Retacnyl
66808,Retacrit
66809,Retafer
66810,Retaform
66811,Retalzem Mr
66812,Retardin
66813,Retarpen
66814,Retcin
66815,Retensir
66816,Retina Comp.
66817,Retina D10 Weleda
66818,Retina Suis-Injeel
66819,Retinol And Colecalciferol Tor Generics
66820,Retirides
66821,Retitren
66822,Retmicin
66823,Retranex
66824,Retrim
66825,Retrovir
66826,Retrovir I.V.
66827,Retrovir Infuus
66828,Retrovir Iv
66829,Retsevmo
66830,Return
66831,Reuloran
66832,Reumadolor
66833,Reumaflex
66834,Reumagil
66835,Reumaherb
66836,Reumanisal
66837,Reumatol
66838,Reumogel
66839,Reumon
66840,Reumon Loção
66841,Reumotec®
66842,Reumoxican
66843,Reuprofen
66844,Reusin
66845,Reutenox
66846,Reuxen
66847,Revadol
66848,Revamox
66849,Revastad
66850,Revatio
66851,Revaxis
66852,Reverantza
66853,Reverantza 20 Mg/5 Mg
66854,Reverantza 40 Mg/5 Mg
66855,Reverpleg
66856,Revestive
66857,Revicet
66858,Reviflut Axahaler
66859,Revigrip Hot Lemon
66860,Revigrip Sinus
66861,Revinty Ellipta
66862,Revionorm
66863,Revisea
66864,Revitalose C
66865,Revitalose Sans Sucre Édulcorée Au Sorbitol
66866,Revitelle
66867,Revitensin
66868,Revival
66869,Revival Plus
66870,Revix Axahaler
66871,Revlimid
66872,Revolade
66873,Revoten
66874,Rewellfem
66875,Rexanib
66876,Rexazon
66877,Rexer
66878,Rexer Flas
66879,Rexetin
66880,Rexia
66881,Rexilen
66882,Rexocaine
66883,Rexocef
66884,Rexorem
66885,Rexorubia
66886,Rextat
66887,Rextol
66888,Reyataz
66889,Rezan
66890,Rezavir
66891,Rezaxon
66892,Rezdiffra
66893,Rezea
66894,Rezia
66895,Rezlod
66896,Rezol
66897,Rezolsta
66898,Rezurock
66899,Rezzayo
66900,Rhefluin
66901,Rheniumsulfid (186re) Curium Germany
66902,Rheoflux
66903,Rheosolon
66904,Rheostop
66905,Rheostop R
66906,Rheostop®
66907,Rheotromb
66908,Rhesonativ
66909,Rheucastin
66910,Rheucostan R Mischung
66911,Rheuma
66912,Rheuma Echtroplex
66913,Rheuma- S Zur Anwendung Bei Erwachsenen Und Heranwachsenden Ab 12 Jahren
66914,Rheuma Triplex Zur Anwendung Bei Erwachsenen Und Heranwachsenden Ab 12 Jahren
66915,Rheuma Und Gicht Tropfen
66916,Rheumacare
66917,Rheumagil Homöopathisches
66918,Rheuma-Hek Forte
66919,Rheuma-Hek®
66920,Rheumakatt
66921,"Rheuma-Komplex L
ho-Fu-Complex"
66922,Rheumamed
66923,Rheumamed Wärmepflaster
66924,Rheuma-Pasc Homöopathisches Arzneimittel
66925,Rheuma-Pasc Sl
66926,Rheuma-Pasc Sl Homöopathisches Arzneimittel
66927,Rheumaplast
66928,Rheumarex Complex N
66929,Rheumaselect
66930,Rheumatee N
66931,Rheumatropfen
66932,Rheumesser
66933,Rheumodoron 102 A
66934,Rheumon
66935,Rheumon Depot
66936,Rheumon I.M.
66937,Rheutrop Retard
66938,Rhinact
66939,Rhinadvil Rhume
66940,Rhinadvilcaps Rhume
66941,Rhinallergy
66942,Rhinaspray
66943,Rhinathiol
66944,Rhinathiol Antirhinitis
66945,Rhinathiol Cold
66946,Rhinathiol Expectorant  Adultes
66947,Rhinathiol Expectorant Adultes
66948,Rhinathiol Expectorant Enfants
66949,Rhinathiol Köhögéscsillapító Felnőtteknek
66950,Rhinathiol Köptető Felnőtteknek
66951,Rhinathiol Köptető Gyermekeknek
66952,Rhinathiol Tusso
66953,Rhinaz
66954,Rhinea
66955,Rhinedrine
66956,Rhinex Nasenspray Mit Naphazolin
66957,Rhinex Relief
66958,Rhinisan
66959,Rhinital
66960,Rhinivex
66961,Rhinivict
66962,Rhinizill
66963,Rhino Gastreu R49
66964,Rhinobros
66965,Rhinocort
66966,Rhinocort Aqua
66967,Rhinoduo
66968,"Rhinofebral Jour Et Nuit, Édulcorée À L’aspartam"
66969,"Rhinofebral Sans Sucre, Édulcorée À L’aspartam"
66970,Rhinofebryl
66971,Rhinofluimucil
66972,Rhinoil
66973,Rhinolast
66974,Rhinolast Allergy
66975,Rhinolast Hayfever
66976,Rhinolast S
66977,Rhinomaxil
66978,Rhinon
66979,Rhinoperd
66980,Rhinopront Kombi Tabletten
66981,Rhinoside
66982,Rhinosinutab
66983,Rhinospray
66984,Rhinospray Antialergico
66985,Rhinospray Bei Schnupfen
66986,Rhinospray Eucaliptus
66987,Rhinospray Eucalyptus Nez Bouché
66988,Rhinospray Eucalyptus Verstopfte Nase
66989,Rhinospray Eucalyptus Verstopte Neus
66990,Rhinospray Nez Bouché
66991,Rhinospray Plus Ätherische Öle
66992,Rhinospray Plus Bei Schnupfen
66993,Rhinospray Verstopfte Nase
66994,Rhinospray Verstopte Neus
66995,Rhinostas
66996,Rhino-Stas
66997,Rhinostop
66998,Rhinotrophyl
66999,Rhinovín
67000,Rhinovín Alergia
67001,Rhinovin Duo
67002,Rhinovín Kids
67003,Rhinox
67004,Rhinxyl Ha
67005,Rhinxyl Plus
67006,Rhodiola
67007,Rhodiola Mono
67008,Rhodiola Rosea Gnc Live Well
67009,Rhodiola Rosea Holland & Barrett
67010,Rhodiola Rosea Lifecycle
67011,Rhodiola Rosea Nature's Bounty
67012,Rhodiola Rosea Nature's Garden
67013,Rhodiologes
67014,Rhodo-Gastreu R 46
67015,Rhodogil
67016,Rhodolith-Gastreu R46 Druppels
67017,Rhodolith-Gastreu R46 Injekt
67018,Rhokiinsa
67019,Rhonya
67020,Rhophylac
67021,Rhotard Morphine
67022,Rhotard Morphine Sr
67023,Rhubarbe Ortis
67024,Rhumagrip
67025,Rhus Comp. Für Erwachsene
67026,Rhus Toxicodendron
67027,Rhus Toxicodendron Comp.
67028,Rhus Toxicodendron D6 Dhu
67029,Rhus Toxicodendron Pentarkan
67030,Rhus Tox-Injeel S
67031,Rhythmin Gastreu R66
67032,Rialam
67033,Riamet
67034,Riastap
67035,Riaxon
67036,Ribas
67037,Ribavirin Aurobindo
67038,Ribavirin Milpharm
67039,Ribavirin Ratiopharm
67040,Ribavirina Aurobindo
67041,Ribavirina Normon
67042,Ribavirine Pharmadev
67043,Ribavirine Ratiopharm
67044,Ribavirine Skyepharma
67045,Ribavirine Viatris
67046,Ribes Nigrum Macerat Glycerine 1 Dh Boiron
67047,Ribex
67048,Ribex 0.5 Mg/Tab
67049,Ribex 1mg/Ml
67050,Ribodoxo
67051,Ribofolin
67052,Ribomicin
67053,Riboposid
67054,Ribosofol
67055,Ribozar
67056,Ribrain
67057,Ricap
67058,Ricefan
67059,Richmond Antiseptic
67060,Richter
67061,Ricimed
67062,Rīcineļļa
67063,Ricini Oleum Kupro
67064,Ricinos Aliejus Valentis
67065,Riclemed
67066,Ricordo
67067,Ricura Spag
67068,Ricura Spag.
67069,Ridate Once A Week
67070,Ridate Plus Ca & D
67071,Ridaxin
67072,Ridestin
67073,Ridlip
67074,Ridoca
67075,Ridon
67076,Ridonella 20 Ed
67077,Ridonella 30 Ed
67078,Ridonex
67079,Ridoron
67080,Ridrozal
67081,Riduca
67082,Ridutox
67083,Ridutrin
67084,Rifabutin Pfizer
67085,Rifacol
67086,Rifadin
67087,Rifadin Intravenous
67088,Rifadine
67089,Rifadine I. V.
67090,Rifadine I.V.
67091,Rifadine Iv
67092,Rifagen
67093,Rifaldin
67094,Rifamazid
67095,Rifamed
67096,Rifampicin Eberth
67097,Rifampicin Generics Uk
67098,Rifampicină Arena
67099,Rifampicine Sandoz
67100,Rifampicyna Tzf
67101,Rifamycine Chibret
67102,Rifasynt
67103,Rifater
67104,Rifaxan
67105,Rifaximin
67106,Rifaximin Alfasigma
67107,Rifazid
67108,Rifinah
67109,Riflax
67110,Rifletus
67111,Riflonet
67112,Ríflúxín
67113,Rifocin
67114,Rifocina
67115,Rifocine I.V.
67116,Rifoldin
67117,Rifoldin Mit Inh
67118,Rifun
67119,Rigentex
67120,Riges
67121,Rigesoft
67122,Rigevidon
67123,Rigevidon (21+7)
67124,Rigevidon 21+7
67125,Rigevidon 28
67126,Rigevidoncont
67127,Rigmin
67128,Rigvir
67129,Rijepal
67130,Rikalpa
67131,Rikedol
67132,Rilamig
67133,Rilast
67134,Rilast Forte Turbuhaler
67135,Rilast Turbuhaler
67136,Rilaten
67137,Rilatine
67138,Rilatine Modified Release
67139,Rilcapton
67140,Rileptid
67141,Rilif
67142,Riliscal
67143,Rilmenidin Grindeks
67144,Rilmenidin Ratiopharm
67145,Rilmenidin Teva
67146,Rilmenidin Zentiva
67147,Rilmenidina Grindeks
67148,Rilmenidină Grindeks
67149,Rilmenidina Zentiva
67150,Rilmenidine Arrow
67151,Rilmenidine Biogaran
67152,Rilmenidine Cristers
67153,Rilmenidine Eg
67154,Rilmenidine Evolugen
67155,Rilmenidine Grindeks
67156,Rilmenidine Sandoz
67157,Rilmenidine Teva
67158,Rilmenidine Viatris
67159,Rilmenidine Zentiva
67160,Rilmex
67161,Rilovans
67162,Riltrava Aerosphere
67163,Rilustad
67164,Rilutek
67165,Riluzol 1 A Pharma
67166,Riluzol 1a Pharma
67167,Riluzol Ab
67168,Riluzol Actavis
67169,Riluzol Alkem
67170,Riluzol Aristo
67171,Riluzol Aurovitas
67172,Riluzol Beta
67173,Riluzol Hexal
67174,Riluzol Hormosan
67175,Riluzol Kabi
67176,Riluzol Neuraxpharm
67177,Riluzol Pmcs
67178,Riluzol Ratiopharm
67179,Riluzol Sandoz
67180,Riluzol Stada
67181,Riluzol Sun
67182,Riluzole Accord Healthcare
67183,Riluzole Arrow
67184,Riluzole Biogaran
67185,Riluzole Eg
67186,Riluzole Glenmark Pharmaceuticals Europe
67187,Riluzole Sandoz
67188,Riluzole Stada
67189,Riluzole Sun
67190,Riluzole Teva
67191,Riluzole Torrent Pharma (Uk)
67192,Riluzole Viatris
67193,Riluzole Zentiva
67194,Riluzolo Aurobindo
67195,Riluzolo Sun
67196,Rimactan
67197,Rimactán
67198,Rimactazid
67199,Rimal
67200,Rimanal
67201,Rimantadinum Olpha
67202,Rimapen
67203,Rimcure
67204,Rimet
67205,Rimicorim
67206,Rimifon
67207,Riminon
67208,Rimmyrah
67209,Rimstar
67210,Rinaadvance
67211,Rinaadvance Aroma Mentolo
67212,Rinalgit
67213,Rinarot
67214,Rinason
67215,Rinazina
67216,Rinazina Antiallergica
67217,Rinazina Doppia Azione
67218,Rindecombi
67219,Rindex
67220,Rindox
67221,Rineffix
67222,Rinelon
67223,Rinerge
67224,Rinexin
67225,Ringafema
67226,Ringelblumenblüten Abtswinder Naturheilmittel
67227,Ringelblumenblüten Arzneitee Zur Anwendung Bei Erwachsenen Und Kindern Ab 12 Jahren
67228,Ringelblumenblüten Bombastus-Werke
67229,"Ringelblumenblüten Zum Spülen Des Mund- Und Rachenraumes Und Für Umschläge Nach Bereitung Eines Aufgusses.
pflanzliches Arzneimittel Bei Entzündungen Im Mund- Und Rachenraum
pflanzliches Arzneimittel Zur Wundbehandlung Aurica Naturheilmittel Und Naturwaren"
67230,Ringer
67231,Ringer Acetat Viaflo Baxter
67232,"Ringer Acetat, Viaflo"
67233,Ringer Acetate Fresenius
67234,Ringer Acetato
67235,Ringer Acetato Baxter
67236,Ringer Acetato Diaco
67237,Ringer Acetato Fresenius Kabi Italia
67238,Ringer Acetato Monico
67239,Ringer Acetato S.A.L.F
67240,Ringer Acetato S.A.L.F.
67241,Ringer Aguettant
67242,Ringer B. Braun
67243,Ringer B. Braun Melsungen
67244,Ringer B.Braun
67245,Ringer Baxter
67246,Ringer Baxter Polska
67247,Ringer Com Lactato Basi
67248,Ringer Com Lactato Paracélsia
67249,Ringer Fresenius
67250,Ringer Fresenius Kabi Nederland
67251,Ringer Lactaat Aguettant
67252,Ringer Lactaat Fresenius Kabi
67253,Ringer Lactaat Fresenius Kabi Nederland
67254,Ringer Lactaat Kabipac
67255,Ringer Lactado
67256,Ringer Lactado Grifols
67257,Ringer Lactat Aguettant
67258,Ringer -Lactat B. Braun
67259,Ringer Lactate
67260,Ringer Lactate Aguettant
67261,Ringer Lactate B. Braun
67262,Ringer Lactate Baxter
67263,Ringer Lactate Fresenius
67264,Ringer Lactate Fresenius Kabi France
67265,Ringer Lactate Infusion
67266,Ringer Lactate Lavoisier
67267,Ringer Lactate Viaflo Baxter
67268,Ringer Lactato Physan
67269,Ringer Laktát Hartmann Baxter
67270,Ringer Laktát Viaflo Baxter
67271,Ringer Laktát-Hartmann
67272,Ringer Lattato
67273,Ringer Lattato B. Braun
67274,Ringer Lattato Diaco
67275,Ringer Lattato Eurospital
67276,Ringer Lattato Fresenius Kabi Italia
67277,Ringer Lattato Monico
67278,Ringer Lattato S.A.L.F.
67279,Ringer Lαcτατe (Viaflo) Baxter
67280,Ringer Monico
67281,Ringer´s Injection Braun
67282,Ringer´s Injection U.S.P. (Infúzny Roztok) Bieffe
67283,Ringer´s Lactate B.P. Bieffe
67284,Ringer´s Solution Fresenius Kabi
67285,Ringer’s
67286,Ringer’s Baxter Holding
67287,Ringer’s Solution (Viaflo) Βαχτεr
67288,Ringer’s Διαλυμα Βιοσερ
67289,Ringer-Acetat Fresenius Kabi
67290,Ringer-Acetat Viaflo Baxter
67291,"Ringer-Acetat, Viaflo"
67292,Ringer-Acetat-Lösung B. Braun
67293,Ringer-Acetat-Lösung Baxter
67294,Ringer-Acetat-Lösung Bernburg
67295,Ringer-Acetat-Lösung Deltamedica
67296,Ringerfundin
67297,Ringerfundin B. Braun
67298,Ringerfundin B. Braun Melsungen
67299,"Ringerjev Laktat, Bp"
67300,Ringerjeva Raztopina
67301,Ringerjeva Raztopina Braun
67302,Ringer-Lactaat B. Braun Melsungen
67303,Ringerlactaat Baxter
67304,Ringer-Lactat B. Braun
67305,Ringer-Lactat B.Braun
67306,Ringer-Lactat Fresenius
67307,Ringer-Lactat Fresenius Kabi
67308,Ringer-Lactat Laboratoire Aguettant
67309,Ringer-Lactat Labstellar
67310,Ringer-Lactat Nach Hartmann
67311,Ringer-Lactat Nach Hartmann B. Braun
67312,Ringerlactat Nach Hartmann Viaflo Baxter
67313,Ringer-Lactat-Lösung
67314,Ringer-Lactat-Lösung Baxter
67315,Ringer-Lactat-Lösung Deltamedica
67316,Ringer-Lactat-Lösung Demo
67317,Ringer-Lactat-Lösung Laboratoire Aguettant
67318,Ringer-Lactat-Lösung Nach Hartmann
67319,Ringer-Lactat-Lösung Nach Hartmann Medipharm
67320,Ringer-Laktát
67321,"Ringer-Laktat ""sad"""
67322,Ringer-Laktát Fresenius
67323,Ringer-Laktát N Hartmann B. Braun
67324,Ringer-Laktat-Lösung
67325,Ringerloesung Braun
67326,Ringer-Lösung
67327,Ringerlösung B. Braun
67328,Ringer-Lösung Baxter
67329,Ringer-Lösung Bernburg
67330,Ringer-Lösung Dab 7
67331,Ringer-Lösung Deltamedica
67332,Ringer-Lösung Demo
67333,Ringerlösung Fresenius
67334,Ringer-Lösung Fresenius
67335,Ringer-Lösung Laboratoire Aguettant
67336,Ringer-Lösung Noridem
67337,"Ringerlösung, Viaflo Baxter"
67338,Ringerov Laktat Fresenius Kabi
67339,Ringerov Roztok Viaflo Baxter
67340,Ringerova Otopina Alkaloid-Int
67341,Ringerova Otopina B. Braun
67342,Ringerova Otopina Fresenius Kabi
67343,Ringerova Otopina Hztm
67344,Ringerova Otopina Viaflo Baxter
67345,Ringer's Baxter Healthcare
67346,Ringer-Teva 1/2
67347,Ringerův Roztok Braun
67348,Ringerův Roztok Viaflo Baxter Czech Spol
67349,Ringerův Viaflo Baxter Czech
67350,Ringinel
67351,Ringo
67352,Rinialer
67353,Rinil
67354,Rinivent
67355,Riniwel
67356,Rino Calyptol
67357,Rinobactil
67358,Rinobanedif
67359,Rinocidina
67360,Rinoclenil
67361,Rinoco
67362,Rinocusi Vitamínico
67363,Rinodeks
67364,Rinodeks Plus
67365,Rinoduo
67366,Rino-Ebastel
67367,Rinoff
67368,Rinofluimucil
67369,Rinofug
67370,Rinogutt
67371,Rinogutt Con Eucaliptolo
67372,Rinolan
67373,Rinolan Alerg
67374,Rinomaris
67375,Rinometasone
67376,Rinomicine
67377,Rinomol
67378,Rinomol Plus
67379,Rinonef T
67380,Rinosol
67381,Rinoster
67382,Rinotricina
67383,Rinovagos Erogazione
67384,Rinoxin
67385,Rinozal
67386,Rinvoq
67387,Riociguat
67388,Riomid
67389,Riopan
67390,Riopan Btl
67391,Riopan Magen Gel
67392,Riopan Magen Tabletten
67393,Riopan Magen Tabletten Mint
67394,Ripax
67395,Ripedon
67396,Ripepral
67397,Ripol
67398,Ripristo
67399,Riptanax
67400,Risdonal
67401,Risdronostad
67402,Risebone
67403,Risebone Duo Max
67404,Riseceus
67405,Risectol
67406,Risedronaat Sandoz
67407,Risedronaatnatrium Accord
67408,Risedronaatnatrium Aurobindo
67409,Risedronaatnatrium Cf
67410,Risedronaatnatrium Doc Generici
67411,Risedronaatnatrium Wekelijks Aurobindo
67412,Risedronaatnatrium Wekelijks Doc Generici
67413,Risedronat Al
67414,Risedronat Arena
67415,Risedronat Einmal Wöchentlich Aurobindo
67416,Risedronat Einmal Wöchentlich Bluefish
67417,Risedronat Einmal Wöchentlich Stada
67418,Risedronat Einmal Wöchentlich Theramex
67419,Risedronat Heumann
67420,Risedronat Hexal
67421,Risedronat Puren
67422,Risedronat Sandoz
67423,Risedronat Sodic Zentiva
67424,Risedronat Stada
67425,Risedronat Teva
67426,Risedronat Theramex
67427,Risedronat Viatris
67428,Risedronate Accord
67429,Risedronate Arrow
67430,Risédronate Arrow
67431,Risedronate Aurobindo
67432,Risedronate Bgr
67433,Risedronate Biogaran
67434,Risedronate Bluefish
67435,Risedronate Cristers
67436,Risedronate Cristers Pharma
67437,Risedronate Eg
67438,Risedronate Evolugen
67439,Risedronate Once A Week Aurobindo
67440,Risedronate Once A Week Bluefish
67441,Risedronate Sandoz
67442,Risedronate Sodium Accord Healthcare
67443,Risedronate Sodium Accord-Uk
67444,Risedronate Sodium Aristo Pharma
67445,Risedronate Sodium Aurobindo
